Commit ID,CommitMessage,a2a,Label,Sentiment_Score
7dc5d3f0cd8ac47a2086c49fe589c18085feecf0,Delete .factorypath,100.0,No_arch,0.0
1bb33f9724394552432b2ef8e716b658cedc68a1,Delete .factorypath,100.0,No_arch,0.0
0c46cbad4f524114b6dcea7bb0795870602a2d6e,Delete .factorypath,100.0,No_arch,0.0
b5bd9d1aa1db5ac9b582468f8bd3f4fa2ca80285,add support for MemRepo get,97.99554566,No_arch,0.4019
733101c8046db808873f483835b09daf8618feb2,add support for EnumTypes,97.35099338,No_arch,0.4019
3fe82d569651c95e21d069c267c67448bbce916a,Added Vertex indices (index properties taken from Hive bridge).,100.0,No_arch,0.0
de47ef0217f8aae7676385f2b0f7011f10e14669,Forgot the commit() to add the index...fixed.,100.0,No_arch,0.0
16cd0767cbb7821348fceca942b837fd74f98fc6,ThriftParser initial commit,100.0,No_arch,0.296
f98781732d235f639c2e689bdecf7cdb40a31273,Upadted unit tests for presence of index keys.,100.0,No_arch,0.0
b06c7fe991136dc296abdf8eb6ca23b19ba4cdc4,Updated Unit Tests.,100.0,No_arch,0.0
c28f14942087e933ba84b6af7e8133e4c1917bc3,Updated Unit tests for Edge and Vertex indexed keys.,100.0,No_arch,0.0
cbecec830ca474e40eb85403955337a890a5a031,Merge remote-tracking branch 'origin/master',100.0,No_arch,0.0
b8eecb202363ddbdac38e5f5bf1535297188bb24,finish ThriftParser,100.0,No_arch,0.0
f8356cb5b095aed1180f3f7bba42d96f860b20a8,json for ThriftDef,100.0,No_arch,0.0
1143f69df5bd1ca2ac24175644cd4e044d1e9014,"Updated ServiceInitializer to add ability to load different properties
files (e.g. for testing).  Also added a unit test to ensure this
functionality is working.",98.21826281,No_arch,0.5994
112dffb023693252f6a9c342a57616602fae2de9,support json serde for types,99.33035714,No_arch,0.4019
d14e0e10ef7876179689450ef6106c97540a971d,Adding Project Structure for Bridge,100.0,No_arch,0.0
b8308a31ee67b567644d469d3b8e359b878b0a34,moving hivehook,97.33333333,No_arch,0.0
98d436c214e599f1bdd6c0c3b51f8244a119f6fc,Moving Bridge to it's own project,93.12638581,No_arch,0.0
7f08d5549441d5d135530ff2a9befbb2d89be205,"Removed duplicate definitions of TypeHelpers - causing classpath issues
in eclipse, but mostly it is duplicative.",93.12638581,No_arch,0.0
003b5a52e14b237d6ce13d53c8f3f1f0795f45e1,simple rest server,100.0,No_arch,0.0
c1995379fb6905d3c1bd4bc0179775e68cb3c917,add support for createInstance/getInstance to simpleserver,100.0,No_arch,0.4019
d1335fc9f9fb85462d5111e46c0deafefdadc992,"Updated Indexer code - indexes to be created are loaded from a property
file (indexer.properties).",100.0,No_arch,0.25
21197b678f3be35c2228c12b814b8f2fbc9a9780,"Commit hivehook changes: add executionEngine type, change log.info to
log.debug, grab hive.session.id so that it can be linked to a running
job if needed.",100.0,No_arch,0.296
d12cca6d04007c7f91aa457149dba3acb962b640,Merge branch 'master' of,100.0,No_arch,0.0
b9cae771802d84b8fa41e3f823848f19e947d529,"Submitting Initial Bridge Code - Stubbed tests to come in next commit
for bridge",90.13157895,No_arch,0.296
1643827eb003ac199cf0bb4e525e039abffc50e3,Merge branch 'master' of,100.0,No_arch,0.0
82aa80c04445f8abefa12a6adaf0eead74381585,Merge branch 'master' of,100.0,No_arch,0.0
ba14612a2dfc66087d7febeed616b28444106dcd,"Commit hive execution engine type, hive session id, and change log.info
to log.debug",100.0,No_arch,0.296
13aa58b66d596587ced3efde6132e2c0ba0f89dc,removed log.error options,100.0,No_arch,0.0
798860f4dc2f539974587008a2ed0c640a6d4891,"Delete .cache

Eclipse artifact removed",100.0,No_arch,0.0
a3ac80fefaf517625ae37fff8329c5a69c163575,Updated gitignore to ignore .cache eclipse file,100.0,No_arch,-0.3612
3291e928450b96e72392967b0fc6b06aaff557e5,Updated to move the test properties to the test folder,100.0,No_arch,0.0
385adc5f892ef33813597452eacc15b5b3ff6fcc,fix tests to use a dateformat w/o timeZone,100.0,No_arch,0.0
46e6d18dd45cc2802001cd163d788d3b2f58dd25,Added notes for call with Harish to better understand the Typesystem,100.0,No_arch,0.4404
959bb8087fb1cf14bdb429e9f1fa81c309a54ab8,"refactor TypesDef as top level class, so it can be used in other tooling",100.0,arch,0.2023
0afaaa5eb8404051ff7b41efd1e72b67b110f06d,"Updated to use JsonElement comparisons using Gson JsonParser instead of
String comparison; should fix cross-platform issues with CR/LF, etc.",100.0,No_arch,0.0
402e36803228a2c88abde3a4cdf9478904eb0f6c,Merge branch 'master' of,100.0,No_arch,0.0
34e7f58ac4bfe2454603d477778fabc9da8f32d0,introduce ThriftTypesGen tool,100.0,No_arch,0.0
e0423116dd67d2d417a17d8acfa9b3289341521f,"Duplication of the repository module's tests.  Tests were fundamentally
similar and could easily be performed inside of the repository module",98.03921569,No_arch,0.34
3c3507801dacf8096fe1fab5adf1d29da63f6d99,change id to String to allow for Guids,98.03921569,No_arch,0.2263
639671ca5def707ea40539b0fc3c91480a87871f,ISSUE-25 Serialize entity (type instance) into graph db. Contributed by Venkatesh Seetharam,93.11064718,No_arch,0.0
7b20569753a425a33c272a8d5ac566e42f481869,fix ThriftParserTest issue on windows,100.0,No_arch,0.0
c1af145602d97c724645f69a6d64dbbf11532f57,"Guice-enabled project.  Everything compiles and unit tests.  Trouble
with integration tests (specifically the metadata.keystore file &
keystore plugin), but int tests are otherwise loading Guice
dependency-injected instances correctly.",89.5049505,No_arch,-0.2144
36e8243a1710adbcd1f51d009499715ac8c4376a,add high level defineTypes method on TypeSystem,89.5049505,No_arch,0.0
fb2207c0ee46f343bb553b7372dd8aff63025cb2,expose single type serialization helper method,100.0,No_arch,0.2023
935d30f7321a5a86b17348d09b10e32599357686,"Fixed json parsing issues - guid is now extracted from the JSON payload
and the test parses the GUID as expected",89.5049505,No_arch,0.0
e3073d897b7536709a07e90eb05c302ecf00db9a,Updated settings for the repository test config,100.0,No_arch,0.0
5db2e582b56d66ae58b5f0541498c0f839031dad,Updated with the test configs from the repository module,100.0,No_arch,0.0
a56bf342f8c76db5ae9076b642e9c4c578eedc42,"Updated the GraphService configurator and removed the need for an extra
properties file",100.0,No_arch,0.0
caac858f4218a9b2c3e9e742c3dd2ff5268eb233,"Sweeping changes to the Service implementations.
ServiceInitializer and Services collection no longer exist and have been
replaced by Guice dependency injection.
Added comments and improved testability.
Maven verify now runs - almost ready for CI (issues with keytool maven
plugin)",92.36947791,No_arch,0.4779
faf0b48b3b33f78b86fd9cbe4edf7e173d89e81a,"Removed ""Service"" from the name of some interfaces and implementations -
they are not services and made more sense with simpler, shorter names",84.98985801,No_arch,0.0
96350bdabe43867bc7a76d215ef7dd3865eee78d,Renamed,85.59837728,No_arch,0.0
34cdef44d8e58bc646f6ce97469d0a8e5c7f6732,"Merge remote-tracking branch 'origin/guice-enabled'

Conflicts:
	repository/pom.xml
	repository/src/main/java/org/apache/hadoop/metadata/services/GraphBackedMetadataRepository.java
	repository/src/main/java/org/apache/hadoop/metadata/services/MetadataRepository.java
	repository/src/main/java/org/apache/hadoop/metadata/services/TitanGraphService.java
	repository/src/test/java/org/apache/hadoop/metadata/services/GraphBackedMetadataRepositoryTest.java
	webapp/src/main/java/org/apache/hadoop/metadata/web/resources/EntityResource.java
	webapp/src/main/resources/application.properties
	webapp/src/test/java/org/apache/hadoop/metadata/GraphRepositoryServiceIT.java",92.85714286,No_arch,-0.3818
42dee9f32a961730aedd42af149ad3928f400a47,"Remove com.aetna naming and renamed it:
org.apache.hadoop.metadata.hive.*

so the hook will now be: org.apache.hadoop.metadata.hive.Hook for the
pre/post/failure hook.",97.59036145,No_arch,0.0
29d3299db147d5c72a8316daa7cc9ff1ad3bcee7,start to document typesystem,99.6,No_arch,0.0
255fa079e138602cdc5ea63395de106a5d76cc17,ISSUE-28 Add types resource for submit. Contributed by Venkatesh Seetharam,93.77358491,No_arch,0.0
ed517933752e98e2aeb906de300ab601a32e41f5,ISSUE-28 Add types resource for put/get. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
0ed96321b2c1acf21bde8d9fe1b626dd84af5a72,ISSUE-28 Add types resource for put/get. Contributed by Venkatesh Seetharam,99.82078853,No_arch,0.0
cd448abe9da7520776c5ccecb000b29e60cc7113,ISSUE-28 Add types resource for List. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
e3a2173c9ea40f0b6e7bfb1b6f99d5b5b4b851df,metadata-#31 - Multiplicity to be a generic - constructor should be public,100.0,No_arch,0.0
b1b89a3cb0a0fdf8d50aabb81586a5d17ceb6094,"Moved the bridge module to a new submodule for managing the integrations
with hive.",92.83154122,No_arch,0.0
0c54f27e9d3bc2cecc8e3293616d210531452e7b,Reduced the requirements on memory for the scala compiler,100.0,No_arch,0.0
bcfd2e7b381412436c3992b5ac111aa79236b7b3,ISSUE-32 Make TypeSystem a singleton. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
3d274303cac9baa211b0036ef269924f77158bde,ISSUE-37 Fix broken build. Contributed by Venkatesh Seetharam,100.0,No_arch,-0.4767
ce7d8e79a05b4dab04860528ceaf4946bfad0af8,Added some integration between bridge and hook,97.49552773,No_arch,0.0
f16be50f3a05d60144f3c2eb2a954ce4d429d22b,Merge branch 'master' of,100.0,No_arch,0.0
3b68cbdaadc8900ccc9aa061bd9baa193150b6cf,helper for TypeSerialization,100.0,No_arch,0.34
76fcba1a59223f762eddab9d722f369949e9be17,cleanup: remove dependency on MetadataService in serialization code path,100.0,No_arch,0.0
8285e3b99319394675038b753745c0fcd9cf05fd,cleanup: remove MetadataService,95.89552239,No_arch,0.0
386d8d3862c7275ae26c82b1bdf3835b49389ca1,ISSUE-35 Add typed instance put/get end to end. Contributed by Venkatesh Seetharam,92.76190476,No_arch,0.0
ea38da100488af30296212dbd9b0dfa603f2aa23,ISSUE-38 Map type to graph with type prefixes to enable search. Contributed by Venkatesh Seetharam,87.36263736,No_arch,0.0
1d1531ef67885da8f168f67bc1fb3576de11820c,add support for raw search,100.0,No_arch,0.4019
be7c4cb6a024cd159a611cd74d79a75fc411644a,ISSUE-38 Map type to graph with type prefixes to enable search. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
7da5e03f87a848303dd332784386d816d6159820,ISSUE-39 Add typed instance list end to end. Contributed by Venkatesh Seetharam,99.64285714,No_arch,0.0
6e506d7316bcc04cdcab04f20e40323bc3675399,Moved png files off the classpath,100.0,No_arch,0.0
898e73178b025cbb5ffe7fa42a638b113514a7e9,HiveImporter and HiveTypeSystem - work in progress - still some rough edges,95.32258065,No_arch,0.4215
760b3b9666a8f4ba00613864543fb4bcdee31145,Removed Control-Ms at end,100.0,No_arch,0.0
1f7fe9415cf06f79fb2866c40f96f2043c8df3a5,ISSUE-42 Add search REST API for gremlin query. Contributed by Venkatesh Seetharam,98.52724595,No_arch,0.0
882c40fa6a08260285919b1cfd15eb61bfd9ef13,fix issues in StructStore uncovered by HiveImporter,95.67233385,No_arch,0.0
61079cac67247d56c9ac90fc04d9804d72f07049,ISSUE-43 Generate tar ball and add scripts to start/stop server. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
d3db08d22514b91df4318f54683549ce5aea2151,Minor cleanup - walk instances by type - set log level to INFO by default,100.0,No_arch,0.0
f5c4dc4cb926a47fdcf2cfdb3d4c06a8168da4b8,Code and scripts to add test data to server for UX. Contributed by Venkatesh Seetharam,95.1986755,No_arch,0.0
e0699c8f560f68871827193bbfe36f555a23d36a,Added columns into table and partition classes as there are no back references to table/partition from column classes,98.99497487,No_arch,-0.296
0e9af0174d2aeaa2a1c6b4c94a6b7db1032a1201,comment out scala compiler option in typesystem pom,100.0,No_arch,0.0
1089e0363ad330a5273b53db1038b506b1f07d22,Fix Hive Importer to work with Graph repository and needed refactoring.   Also fix enum handling in the repository,98.99833055,arch,0.0
54ccb87fb2e66d2454ea5314aa74191dbb80f31e,Changes for HiveLineage bridge; also added an integration test suite,98.49749583,No_arch,0.0
bc7bf44afe8d98e93228a4a8419067bc7d08c781,"Fixed a critical issue inside the GraphServiceConfigurator - the default
service is now loaded correctly.",99.32885906,No_arch,-0.3182
04997e4c3081232cc620a2690437b4a2350b7381,"Generalized Bridges
Replaced BridgeManager
Designed EnitityBeans",89.05472637,No_arch,0.0
555960a5e46e03b1375d5a24787e9238c594ba48,"Merge remote-tracking branch 'origin/master'

Conflicts:
	metadata-bridge-parent/metadata-bridge-core/src/main/java/org/apache/hadoop/metadata/bridge/hivelineage/HiveLineageBridge.java",95.90163934,No_arch,-0.3818
2bd124a01396d3a6de6cf581005a61d940b9c700,"Moved AEnitityBean to metadata-common
Fixed LineageBean & LineageBridge.",97.55700326,No_arch,0.0
0f4abad7f3ce12929082a7af1caefc02af0d031a,Fix miss-directed POM,100.0,No_arch,0.0
f5eef50515c3fb2493df0da20acb33d69e5033cf,"Added simple text-based search including depth traversal.  Merged with
search code committed last night.",89.79238754,No_arch,0.2732
55febc443871bb101e5c47341e1a6d5628020d25,Merge branch 'master' of,87.82051282,No_arch,0.0
cdb6c314bcdc8ab9891f0da9c42e39255224a30c,"Removed unnecessary module loading classes in test in favor of TestNG's
Guice module-loading annotation",87.09677419,No_arch,0.4019
9ec7ad376ce3675c9526af9e7e949dd1af6353cd,Cleaned up comments,100.0,No_arch,0.0
b0d8bb9048545ed8a4d343bf52fe953ba2b67894,Merge branch 'master' of,87.98701299,No_arch,0.0
46667712854d4fbf6f2e397c548ba618a6f42940,Fixed a counter bug in the recursive search logic.,87.09677419,No_arch,0.0
b6d4e0941b76d9f0d0b6321398ccc6e765d370af,Merge branch 'master' of,98.68913858,No_arch,0.0
adca9c0ca61b4bdd17bb8db6f77c780b7dc85759,Merge branch 'master' of,87.98701299,No_arch,0.0
953ceabb498ba201f2683c8145e92a62127a8fb2,"Finshed BridgeManager Unit Tests
Rigged BridgeManager and Bridge Properties together.",94.44444444,No_arch,-0.3612
6418f2c2f51d29b8e2d18574ed4b4e9fbdd7bc88,Remove pretty print for JSON Deserialization. Contributed by Venkatesh Seetharam,100.0,No_arch,0.4939
dde33712a1fce906b4a6094e3941f2955ae47850,Add unique and index attributes for types. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
5ffad3285785d131a1d9b0d81ea982ce191e85b5,"Fix bug with mapping existing references, minor refactoring. Contributed by Venkatesh Seetharam",96.01837672,arch,0.0
a92298c5fb260b777f6108c8376f7f457fe358c7,"Fix bug with mapping existing references, minor refactoring. Contributed by Venkatesh Seetharam",100.0,arch,0.0
9638120668c8875c11ec0bf28b01a439a2820c92,Fix rebase issues. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
22e8a75057c58e7accbb3e9aaa6dfb5ee22ad86a,"Initial commit of updated search walker.  Now two APIs in - one is full
text search as before, the other accepts a GUID and will walk the graph
using the Edges specified in the query.  API call samples are in
MetadataDiscoveryResource.java.",100.0,No_arch,0.5423
d8d9da299c4e0a91be90798ddd6e0457ef76ce84,Fix Array type mapping with tests. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
dec14a89fc17f0d53a7f45bdc726eac92f0b14b1,"Clenaed up direct vertex retrieval for relationships/lineage API.  Added
some additional logging.  Added a requestId element to the returned
JSON.",100.0,No_arch,0.0
7828bdf5e75e2fa50d4fcf547beb0ac81854eb82,"Added JSON reponse output as debug for easier debugging of response and
viewing of the output format.",100.0,No_arch,0.4215
c721804684333433427fb9e007fd5bd9afec72e7,Fixed spelling error in AEntityBean,99.375,No_arch,-0.4019
d97a7236249897e1561687f6ecefdb17fa83bea2,Merge branch 'master' of,100.0,No_arch,0.0
de243153c68abb6d3529a821fa00e4ce4191012a,Fix Map type mapping with tests. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
c1e20f8d3cef0c1db413bdeb2338377959db7b4b,"Adds Apache License Headers, enables rat-check, find-bugs and checkstyle plugins. Contributed by Venkatesh Seetharam",100.0,No_arch,0.0
3ba61b9e7d7427068f766a4e6d5ee5bf82206778,Fixes a bug in empty collections. Contributed by Venkatesh Seetharam,99.22600619,No_arch,-0.2023
ec8177bb70cba2000c2036f35dd24936e56e9cb2,"Moved Graph accesses and search walker function to
org.apache.hadoop.metadata.discovery.GraphBackedDiscoveryService.  Will
need additional clean up, but the functionality remains the same.",99.07407407,No_arch,0.2144
b3d8e037e9047ebb4b942368c03cf533b2429113,Merge branch 'master' of,99.23076923,No_arch,0.0
b10f93a22f387b7c9ae6337264696ccabaf06971,"Moved a comment that should have been moved to
GraphBackendDiscoveryService as it relates to the graph directly.  The
code was inactive but remains commented as a reminder for future work.",100.0,No_arch,0.0
0adfeb180fd35f7332d009cbf30a0041eba195f7,"Fixed hive model: StorageDescription is now a class, removed creating a duplicate storagedesc per partition (need to fix handling of partitions that can diverge).
  Made mem repository test work again.
Validated changes with TPCDS.  Fixed empty array handling in Graph repo",100.0,No_arch,0.3182
2679dab3f02506f8e5116d54d970141516285ffc,Added more commenting to updated Discovery Service methods for search.,100.0,No_arch,0.0
2769809de7e6d6084bb9237b74f6d09ae1958160,"Added (commented out) code outline for indexing by AttributeDefinition
instead of prop file.",99.84756098,No_arch,0.0
ee060fcccbb37d1500d1966ed0f6ca4913d4be89,Updated for tighter integration with the bridge-core components.,94.1089838,No_arch,0.0
7edf5221eb94f15a80d65418f940991b37f97de3,Populate indexes if any in the DB.  Create a new process type,100.0,No_arch,0.2732
10e7dba68e8b2abec827c26e610d117166747ecc,Adding DemoDataDriver - for Demo,95.93613933,No_arch,0.0
83e593ad6119d7f4c5b795565e5b21c88698b7d2,fixing type def typos.,100.0,No_arch,0.0
5ffae6ae5a621fa82b6388cd95a82246d1c5cc34,"Removed bootstrapping of the broken bridges; this will be revisited
later",100.0,No_arch,-0.4767
ebcb1392c3dab35664f6f9fe7725c76910b57426,Debugging Demo Driver.,100.0,No_arch,0.0
4978a9be90527096a1c4dc7ff188c1d8b63ce502,"Fixed JSON output for search and relationshipwalk.  Subobjects were not
broken out properly",100.0,No_arch,0.3724
c4f8a6d9228bc06e06b08376f40687b1ba904f13,Type mismatch fix - missed it with the test.,100.0,No_arch,-0.296
657b74a40511bd79d526948598f2967f532279c8,gremlin tests for sample hive dataTypes,100.0,No_arch,0.0
06ade6c4423e61f8a0e9211e086ba768e8079be3,Expressions initial checkin,100.0,No_arch,0.0
5b413d3da25f5d8554e981e3a86352dce79ef2c9,add defineQueryResultType function to TypSystem,100.0,No_arch,0.0
004301b29995e44713df4f1081c7322f5de99d5c,Completed DemoDataDriver & bootstrap-demo-data scripts.,100.0,No_arch,0.0
9822e9c787c683c31c6179379c47f0a009998791,Merge branch 'master' of,100.0,No_arch,0.0
8cff958950109bcb8510f9c76ff4aa06335769a4,"Adds Apache License Headers, enables rat-check, find-bugs and checkstyle plugins. Contributed by Venkatesh Seetharam",90.0,No_arch,0.0
b5539fc143f8e99af00683e2ec27939467f02a41,"Fixed a copy/pase error that caused vertices to be returned in edges
block of JSON",90.0,No_arch,-0.6808
072aee8d870d26b86e6770d342e7f883165630e4,Merge branch 'master' of,90.0,No_arch,0.0
db6dffc9748d2016ec69c7da868625a41102ca45,"add more ExpressionTests, fix issues uncovered",100.0,No_arch,0.0
51d00a853b4c3b028b7baaab3370ed72c8bec4cc,Add titan-berkeleyje dependency - fix process definition,100.0,No_arch,0.0
25ff452be1ea3e69b63394c1ac7387329ac55496,Add type specific indexes. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
f02580f0c71d4f02f12738d7eeac30ac22f62708,plumbing for Gremlin translation and evaluation; handle className query,100.0,No_arch,0.0
98d4baceb30d6b271c371a7a35d3b7a16d36d002,Changes to the search - default property if not specified is default.,100.0,No_arch,0.0
7aece73b8daded697836c538733241efe2ec23c9,"support query evaluation for select, where and join/step clauses",100.0,No_arch,0.4019
189811684fc77a8f5332c08ca7609455316f6d96,Added API to return a list of indexed fields.  Output is JSON.,100.0,No_arch,0.0
39c84bd68e729def17da7a4994e48f5bc0381291,Move search to Discovery interface from repository. Contributed by Venkatesh Seetharam,93.20557491,No_arch,0.0
a8ef4901f7f095c4425abfe16e8e7f8e26519cc1,evaluator returns ITypedInstances: add support for resultsets whose type is TypeCategory.CLASS,100.0,No_arch,0.4019
4301264e7298552a20135cb1da6993b984e6c088,"Updated the DemoDataDriver to pull the table objects from the system
after they are created so nesting works correctly.",100.0,No_arch,0.25
f0f2276583f7a9dac7d46fe4c6b0fc5e967181a4,Add tests for search indexing. Contributed by Venkatesh Seetharam,93.84615385,No_arch,0.0
0494a5267807b968316eaa65930f66c2f09f5dba,Upgrade titan to 0.5.3. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
2e5646016a497119bc777a552ce04ee23267ca38,Use lucene for indexing in tests. Contributed by Venkatesh Seetharam,100.0,No_arch,0.0
8f5a2a29ad00bbe94284733fee166c4f29f322ad,helper method for type -> JsonValue,100.0,No_arch,0.34
9853d9d139a0b8469323da21056fb1740e19ac9d,support output for select expressions and non-class types; add helper for GremlinQueryResult toJson,100.0,No_arch,0.6249
57a100731896a2a406b7c2cfd6c3b92a5f23c424,ignore result structType name differences when checking GremlinQueryResults,100.0,No_arch,-0.3612
537cc23c18721187f2d73c562ef694c087ebb73b,resolve reverse references for Array types; favor arrayType over scalar fields in reverese resolution,100.0,No_arch,0.6486
d7c7467814cb2d277fc8571c89b2cd33d0cf9a50,introduce field validator,100.0,No_arch,0.0
475949233c97f42c7f4c92aaa84413b3b8b53890,"simplified toStrings, fix issues exposed with fieldValidator in play",100.0,No_arch,0.2732
b06e45b894f92c81dfac5929955bb68e67858a87,"add support for loop expression, add lineage tests",100.0,No_arch,0.4019
fca624df517f0b02c987f3787b82ba4996105e2d,lineage fixed depth test,100.0,No_arch,0.0
7f8d9f0298f0c16499305e2dde32096c4afe214d,Query Parser initial checkin,100.0,No_arch,0.0
58b527385228d5b6f2ac9adc76acbf3a8c7b0672,test graph: composite index on typeName,100.0,No_arch,0.0
4b8751cb7ca7dcc9a19ca9cad065b57c0e23a27e,"Modified search walker to not return edges on the last depth level of a
crawl.",100.0,No_arch,0.0
6b7162cfeda6320a6b0b872a34220835d1b444ac,Merging ui code into master branch,100.0,No_arch,0.0
3e9bb4c29847168447c7108f4f536af3cfb9cf73,Added check for dist directory and added common.css,100.0,No_arch,0.0
e2f143016e1e30d29244a70a4d2c5403ebe151a8,Merge branch 'master' of,100.0,No_arch,0.0
1d850208ec9295c89576a87af6908ff447e5a920,make GraphPersistenceStrategies interface java friendly,100.0,No_arch,0.4939
7a8e847a51ba5fc8fde005a1458632e07625f995,HiveTypeSystem process changes and HiveHook using semantic analyzer hooks,99.34318555,No_arch,0.0
2181803a3b92e438ed1bb7d5a0567b95a34d1b0f,"Update HiveLineage.java

Add additional options for hivelineage bean. Specifically creation table(databasename)",100.0,No_arch,0.2732
fad5c8e6c32a16bfc9a4ed2304e5d64ad5aa2b37,"Commit fixes to HiveLineageInfo HiveHook and hivetypes.pom.xml to remove
bad dependency on calcite-0.9.2-incubating-snapshot which is no longer
useable and Hive POM needs to be updated at Central for Hive 0.14 and
Hive 1.0 to make it calcite-0.9.2-incubating. Removed where/groupby
parsing for now as value is limited and doesnt parse nested queries
well.  Handle createtable/createview and prepare to handle alters and
inserts",100.0,No_arch,-0.2263
2412d7cc45e1dbadbe03ef9e69e6967f2acb0918,falcon type system - cluster,98.2171799,No_arch,0.0
36c2d35d385ef3f7ed05c525d718e5b5a8ccbf40,Added assembly info for hivehook jar,98.2171799,No_arch,0.0
